id,time,policy
India,2020-03-25 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-03-25 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-03-25 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-03-28 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-03-31 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-03 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-11 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-15 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-20 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-20 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-26 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-26 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-04-27 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-17 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-17 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-17 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-17 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-18 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-18 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-19 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-05-19 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-08 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-08 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-08 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-08 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-14 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-22 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-23 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-23 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-23 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-23 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-23 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-29 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-06-29 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-02 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-16 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-17 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-20 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-29 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-29 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-31 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-31 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-31 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-07-31 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-08-05 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-08-29 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-10-12 00:00:00,Restriction_and_Regulation_of_Businesses
India,2020-03-16 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-16 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-17 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-17 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-17 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-17 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-19 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-19 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-20 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-20 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-20 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-20 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-21 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-22 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-22 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-22 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-22 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-23 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-23 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-23 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-24 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-24 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-25 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-25 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-04-01 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-04-15 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-04-29 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-04 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-13 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-19 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-19 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-05-19 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-06-01 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-06-29 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-07-10 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-07-10 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-07-29 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-07-29 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-07-31 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-08-12 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-08-15 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-08-20 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-11-27 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2021-04-05 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2021-04-05 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2021-04-05 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2021-08-08 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2021-11-11 00:00:00,Restriction_and_Regulation_of_Government_Services
India,2020-03-11 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-11 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-12 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-13 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-14 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-16 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-16 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-18 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-18 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-23 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-23 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-24 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-24 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-24 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-25 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-25 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-04-25 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-04 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-17 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-17 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-17 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-18 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-18 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-18 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-18 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-18 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-05-31 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-06-01 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-06-14 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-06-14 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-06-28 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-06-29 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-06-29 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-07-02 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-07-06 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-07-13 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-07-16 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-07-29 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-07-29 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-08-05 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-08-09 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-08-20 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-08-22 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-08-24 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-08-29 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-08-29 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-09-01 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-09-01 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-09-07 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-09-20 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-09-20 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-10-11 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-10-22 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-12-31 00:00:00,Restrictions_of_Mass_Gatherings
India,2021-02-01 00:00:00,Restrictions_of_Mass_Gatherings
India,2021-02-01 00:00:00,Restrictions_of_Mass_Gatherings
India,2020-03-18 00:00:00,Social_Distancing
India,2020-03-18 00:00:00,Social_Distancing
India,2020-03-18 00:00:00,Social_Distancing
India,2020-03-18 00:00:00,Social_Distancing
India,2020-04-13 00:00:00,Social_Distancing
India,2020-04-13 00:00:00,Social_Distancing
India,2020-04-13 00:00:00,Social_Distancing
India,2020-04-13 00:00:00,Social_Distancing
India,2020-04-13 00:00:00,Social_Distancing
India,2020-04-13 00:00:00,Social_Distancing
India,2020-04-16 00:00:00,Social_Distancing
India,2020-04-16 00:00:00,Social_Distancing
India,2020-04-16 00:00:00,Social_Distancing
India,2020-04-16 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-04-26 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-04 00:00:00,Social_Distancing
India,2020-05-29 00:00:00,Social_Distancing
India,2020-06-01 00:00:00,Social_Distancing
India,2020-06-01 00:00:00,Social_Distancing
India,2020-06-02 00:00:00,Social_Distancing
India,2020-06-04 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-08 00:00:00,Social_Distancing
India,2020-06-22 00:00:00,Social_Distancing
India,2020-06-22 00:00:00,Social_Distancing
India,2020-06-23 00:00:00,Social_Distancing
India,2020-06-23 00:00:00,Social_Distancing
India,2020-06-23 00:00:00,Social_Distancing
India,2020-06-23 00:00:00,Social_Distancing
India,2020-06-23 00:00:00,Social_Distancing
India,2020-07-01 00:00:00,Social_Distancing
India,2020-07-05 00:00:00,Social_Distancing
India,2020-07-05 00:00:00,Social_Distancing
India,2020-08-05 00:00:00,Social_Distancing
India,2020-08-05 00:00:00,Social_Distancing
India,2020-08-12 00:00:00,Social_Distancing
India,2020-08-22 00:00:00,Social_Distancing
India,2020-10-12 00:00:00,Social_Distancing
India,2020-10-12 00:00:00,Social_Distancing
India,2021-01-07 00:00:00,Social_Distancing
India,2021-01-07 00:00:00,Social_Distancing
India,2021-04-05 00:00:00,Social_Distancing
India,2021-04-05 00:00:00,Social_Distancing
India,2021-04-05 00:00:00,Social_Distancing
India,2021-04-05 00:00:00,Social_Distancing
India,2021-04-05 00:00:00,Social_Distancing
India,2021-04-05 00:00:00,Social_Distancing
Indonesia,2020-03-14 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-14 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-15 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-15 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-15 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-15 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-16 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-20 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-20 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-20 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-20 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-20 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-20 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-25 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-27 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-27 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-27 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-27 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-27 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-27 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-28 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-30 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-31 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-31 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-03-31 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-02 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-02 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-02 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-02 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-03 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-03 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-03 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-06 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-06 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-06 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-06 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-06 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-06 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-08 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-08 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-08 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-09 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-09 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-09 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-09 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-09 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-09 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-13 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-15 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-15 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-15 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-17 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-18 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-20 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-23 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-24 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-24 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-24 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-29 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-29 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-04-29 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-05-01 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-05-01 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-05-01 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-05-02 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-05-02 00:00:00,Closure_and_Regulation_of_Schools
Indonesia,2020-05-02 00:00:00,Closure_and_Regulation_of_Schools
