Sports,User ID,Gender,Latitude,Longitude,Altitude,Heart Rate,Time Stamp
 'run',237820770, 'male',52.2278061,6.8840468,33,136,1377727051
 'run',237820770, 'male',52.2278353,6.8841269,32.6,135,1377727057
 'run',237820770, 'male',52.2278399,6.8841408,32.4,130,1377727060
 'run',237820770, 'male',52.2278281,6.8841451,32.2,122,1377727064
 'run',237820770, 'male',52.2278262,6.8841524,31.8,118,1377727068
 'run',237820770, 'male',52.2278283,6.8841565,31.2,111,1377727074
 'run',237820770, 'male',52.2278361,6.8841586,30.8,107,1377727081
 'run',237820770, 'male',52.2278207,6.8841302,30.2,95,1377727090
 'run',237820770, 'male',52.2278143,6.8841261,29.6,86,1377727099
 'run',237820770, 'male',52.2278215,6.8841066,29.2,80,1377727109
 'run',237820770, 'male',52.2278425,6.8840852,28.8,85,1377727125
 'run',237820770, 'male',52.2279392,6.8839246,28.8,87,1377727129
 'run',237820770, 'male',52.2280036,6.8837948,28.6,97,1377727131
 'run',237820770, 'male',52.2280656,6.8836367,28.6,104,1377727133
 'run',237820770, 'male',52.2281816,6.8834072,28.4,113,1377727136
 'run',237820770, 'male',52.2282603,6.8832731,28.4,116,1377727138
 'run',237820770, 'male',52.2283212,6.8831329,28.4,125,1377727140
 'run',237820770, 'male',52.2283939,6.8830024,28.2,128,1377727142
 'run',237820770, 'male',52.2284921,6.8827902,28,137,1377727146
 'run',237820770, 'male',52.2285158,6.882706,28,144,1377727149
 'run',237820770, 'male',52.228519,6.8826495,27.6,141,1377727155
 'run',237820770, 'male',52.2285127,6.8826362,27.4,133,1377727160
 'run',237820770, 'male',52.2285151,6.8826279,27.2,127,1377727164
 'run',237820770, 'male',52.2285095,6.8826217,26.8,120,1377727169
 'run',237820770, 'male',52.2284943,6.8826253,26.4,114,1377727177
 'run',237820770, 'male',52.2284824,6.8826075,26,108,1377727190
 'run',237820770, 'male',52.2284777,6.8826042,26,101,1377727194
 'run',237820770, 'male',52.2284748,6.8826047,26.4,91,1377727212
 'run',237820770, 'male',52.2284677,6.8826089,26.4,84,1377727220
 'run',237820770, 'male',52.228468,6.882644,25.8,86,1377727245
 'run',237820770, 'male',52.2284697,6.882633,25.2,79,1377727267
 'run',237820770, 'male',52.2284681,6.8826154,25.4,84,1377727279
 'run',237820770, 'male',52.2284794,6.8826173,25.8,84,1377727282
 'run',237820770, 'male',52.2285735,6.8825775,26.2,90,1377727286
 'run',237820770, 'male',52.2287006,6.8824928,25.8,102,1377727290
 'run',237820770, 'male',52.2287551,6.8824416,25.8,108,1377727292
 'run',237820770, 'male',52.2289605,6.882304,25.4,117,1377727298
 'run',237820770, 'male',52.2290265,6.882289,25.2,123,1377727300
 'run',237820770, 'male',52.229167,6.882282,24.8,130,1377727305
 'run',237820770, 'male',52.2294685,6.8823046,24.4,135,1377727313
 'run',237820770, 'male',52.2297082,6.8823566,24,137,1377727320
 'run',237820770, 'male',52.2301718,6.8828031,24,141,1377727336
 'run',237820770, 'male',52.2304387,6.8824694,24.8,143,1377727345
 'run',237820770, 'male',52.2305191,6.8823387,25,147,1377727348
 'run',237820770, 'male',52.2307069,6.8820177,25,149,1377727355
 'run',237820770, 'male',52.2309516,6.8815827,24.8,152,1377727365
 'run',237820770, 'male',52.2311322,6.8811374,24.6,152,1377727374
 'run',237820770, 'male',52.2311747,6.8807601,24.4,153,1377727380
 'run',237820770, 'male',52.2313275,6.8802326,24.2,155,1377727391
 'run',237820770, 'male',52.2315367,6.8803314,24,157,1377727397
 'run',237820770, 'male',52.2317489,6.8804224,23.8,158,1377727403
 'run',237820770, 'male',52.2320796,6.8804462,24.2,155,1377727412
 'run',237820770, 'male',52.2323138,6.8805831,24.2,155,1377727419
 'run',237820770, 'male',52.2324642,6.8803285,24.2,156,1377727424
 'run',237820770, 'male',52.2326635,6.879825,24,158,1377727433
 'run',237820770, 'male',52.2329105,6.8792706,23.2,158,1377727444
 'run',237820770, 'male',52.2330778,6.8787543,22.8,158,1377727453
 'run',237820770, 'male',52.2332763,6.8783717,22.6,159,1377727462
 'run',237820770, 'male',52.2334715,6.8778286,24.6,159,1377727472
 'run',237820770, 'male',52.2336003,6.8773901,26.2,160,1377727480
 'run',237820770, 'male',52.2336867,6.8771406,26.4,160,1377727485
 'run',237820770, 'male',52.2338441,6.8767129,26.6,160,1377727493
 'run',237820770, 'male',52.2341366,6.8763169,26.2,160,1377727503
 'run',237820770, 'male',52.2341686,6.8760603,25.8,160,1377727507
 'run',237820770, 'male',52.2340812,6.875537,24.8,160,1377727515
 'run',237820770, 'male',52.2340856,6.8752603,24.6,160,1377727519
 'run',237820770, 'male',52.2341186,6.8749204,24.4,160,1377727525
 'run',237820770, 'male',52.2341392,6.8748029,24.4,160,1377727527
 'run',237820770, 'male',52.2342507,6.8746157,24.4,160,1377727531
 'run',237820770, 'male',52.2345362,6.8741554,24.4,160,1377727541
 'run',237820770, 'male',52.2346701,6.8737049,25.6,160,1377727550
 'run',237820770, 'male',52.2347044,6.8732484,26.4,161,1377727557
 'run',237820770, 'male',52.234751,6.8731633,26.4,161,1377727559
 'run',237820770, 'male',52.2349397,6.8729198,26.4,162,1377727564
 'run',237820770, 'male',52.2349974,6.8727887,26.4,162,1377727567
 'run',237820770, 'male',52.2349544,6.8724548,26.6,163,1377727572
 'run',237820770, 'male',52.2348223,6.8719435,26.8,165,1377727579
 'run',237820770, 'male',52.2347872,6.8717431,26.6,165,1377727582
 'run',237820770, 'male',52.2347606,6.8715373,26.6,164,1377727585
 'run',237820770, 'male',52.2347603,6.8711785,26.4,165,1377727590
 'run',237820770, 'male',52.2347837,6.8708709,26.6,164,1377727595
 'run',237820770, 'male',52.23478,6.8706262,26.6,164,1377727599
 'run',237820770, 'male',52.2347433,6.8701857,26.4,164,1377727607
 'run',237820770, 'male',52.2345384,6.8702748,26.2,168,1377727612
 'run',237820770, 'male',52.2342419,6.8703268,25.8,165,1377727619
 'run',237820770, 'male',52.2339812,6.8702963,25.8,165,1377727625
 'run',237820770, 'male',52.2337202,6.8702555,25.8,165,1377727631
 'run',237820770, 'male',52.2335557,6.8702605,25.6,165,1377727635
 'run',237820770, 'male',52.2333868,6.8702651,25.4,165,1377727640
 'run',237820770, 'male',52.2333228,6.8704518,25.4,164,1377727644
 'run',237820770, 'male',52.2333734,6.871014,25.2,164,1377727652
 'run',237820770, 'male',52.2333614,6.8713636,25,165,1377727657
 'run',237820770, 'male',52.2333152,6.8716084,25,165,1377727661
 'run',237820770, 'male',52.2331987,6.8718539,25,165,1377727666
 'run',237820770, 'male',52.2329836,6.8722715,25.8,165,1377727675
 'run',237820770, 'male',52.232849,6.8725671,26.4,165,1377727680
 'run',237820770, 'male',52.2328096,6.872729,26.8,165,1377727683
 'run',237820770, 'male',52.2326927,6.8731574,27.8,166,1377727690
 'run',237820770, 'male',52.2328529,6.8733049,27.8,166,1377727696
 'run',237820770, 'male',52.2330841,6.8734071,27.6,169,1377727701
 'run',237820770, 'male',52.2332842,6.8734903,27.6,167,1377727706
 'run',237820770, 'male',52.2335053,6.8735653,27.2,166,1377727712
 'run',237820770, 'male',52.2338583,6.8734945,26.8,166,1377727721
 'run',237820770, 'male',52.2339417,6.8734613,26.8,166,1377727723
 'run',237820770, 'male',52.2342664,6.8732877,26.4,166,1377727732
 'run',237820770, 'male',52.2345857,6.8731251,26,166,1377727742
 'run',237820770, 'male',52.2346315,6.8731182,26,166,1377727744
 'run',237820770, 'male',52.2347089,6.8731073,25.8,161,1377727749
 'run',237820770, 'male',52.2347554,6.8730982,25.6,155,1377727755
 'run',237820770, 'male',52.2347344,6.8731212,25.6,154,1377727757
 'run',237820770, 'male',52.2346999,6.8731372,25.4,148,1377727761
 'run',237820770, 'male',52.2346665,6.8731783,25.4,141,1377727766
 'run',237820770, 'male',52.2346705,6.8733158,25.2,136,1377727771
 'run',237820770, 'male',52.2346471,6.8735311,25,138,1377727776
 'run',237820770, 'male',52.2345343,6.8739845,24.6,141,1377727786
 'run',237820770, 'male',52.2343717,6.8742419,24.4,140,1377727794
 'run',237820770, 'male',52.2342009,6.8746334,24.4,142,1377727804
 'run',237820770, 'male',52.2340814,6.8750528,25.2,144,1377727813
 'run',237820770, 'male',52.2341097,6.8758184,27.4,144,1377727828
 'run',237820770, 'male',52.2340936,6.8762508,27.6,144,1377727836
 'run',237820770, 'male',52.2338839,6.8765579,27.8,144,1377727846
 'run',237820770, 'male',52.233731,6.8767939,27.2,143,1377727854
 'run',237820770, 'male',52.2336118,6.8770148,26.4,143,1377727860
 'run',237820770, 'male',52.2336637,6.8769437,26.2,141,1377727865
 'run',237820770, 'male',52.2338152,6.8766201,25.6,141,1377727873
 'run',237820770, 'male',52.2341394,6.8761695,25.2,143,1377727887
 'run',237820770, 'male',52.2341169,6.8759975,25.2,143,1377727890
 'run',237820770, 'male',52.2340767,6.8754475,24.8,144,1377727900
 'run',237820770, 'male',52.2341444,6.8750899,24.4,146,1377727909
 'run',237820770, 'male',52.2342726,6.8747082,24,145,1377727917
 'run',237820770, 'male',52.2344176,6.8744119,23.6,146,1377727925
 'run',237820770, 'male',52.2346306,6.8740373,23.2,146,1377727934
 'run',237820770, 'male',52.234684,6.8733264,24.8,145,1377727948
 'run',237820770, 'male',52.2346513,6.8732374,25.2,141,1377727953
 'run',237820770, 'male',52.2346369,6.873174,25,135,1377727959
 'run',237820770, 'male',52.2346386,6.8731505,25,130,1377727962
 'run',237820770, 'male',52.2346544,6.8731464,25,124,1377727967
 'run',237820770, 'male',52.2346835,6.8731342,25.6,120,1377727972
 'run',237820770, 'male',52.2347189,6.8731343,26.2,115,1377727976
 'run',237820770, 'male',52.2347491,6.8731668,29,107,1377727988
 'run',237820770, 'male',52.2346474,6.8731992,28.2,101,1377728009
 'run',237820770, 'male',52.2346593,6.8731662,26.4,98,1377728028
 'run',237820770, 'male',52.2347049,6.8731835,26,95,1377728050
 'run',237820770, 'male',52.2346949,6.8731833,25.8,95,1377728060
 'run',237820770, 'male',52.2346868,6.8731899,26.8,94,1377728077
 'run',237820770, 'male',52.2346402,6.8731955,26.2,90,1377728091
 'run',237820770, 'male',52.2346252,6.8732156,22.8,87,1377728141
 'run',237820770, 'male',52.2346379,6.8731911,22.6,93,1377728145
 'run',237820770, 'male',52.2346353,6.8731715,21.8,90,1377728151
 'run',237820770, 'male',52.234619,6.8731686,20.4,93,1377728167
 'run',237820770, 'male',52.2345661,6.8731697,19.6,87,1377728177
 'run',237820770, 'male',52.2346954,6.873171,20,91,1377728194
 'run',237820770, 'male',52.2347794,6.8731168,20.8,99,1377728199
 'run',237820770, 'male',52.2348387,6.8730561,21.4,103,1377728202
 'run',237820770, 'male',52.2349036,6.8729626,22.2,109,1377728206
 'run',237820770, 'male',52.2349584,6.8729192,22.6,113,1377728209
 'run',237820770, 'male',52.2349745,6.8728737,23.2,114,1377728211
 'run',237820770, 'male',52.2349886,6.872713,24,117,1377728215
 'run',237820770, 'male',52.2348491,6.8722739,26,122,1377728224
 'run',237820770, 'male',52.234729,6.8716693,29.4,122,1377728239
 'run',237820770, 'male',52.2347315,6.8714142,30.2,125,1377728245
 'run',237820770, 'male',52.2347957,6.8709488,30.8,127,1377728255
 'run',237820770, 'male',52.2347471,6.8705335,31.6,128,1377728265
 'run',237820770, 'male',52.2347835,6.8702256,31.2,129,1377728273
 'run',237820770, 'male',52.2347028,6.8702528,31,129,1377728277
 'run',237820770, 'male',52.234484,6.8703184,30.4,130,1377728284
 'run',237820770, 'male',52.2341113,6.8702798,29,128,1377728298
 'run',237820770, 'male',52.2337958,6.8702409,28.2,129,1377728309
 'run',237820770, 'male',52.2335694,6.8701918,27.8,129,1377728318
 'run',237820770, 'male',52.2333865,6.870213,27.6,132,1377728325
 'run',237820770, 'male',52.2333532,6.8704125,27.6,131,1377728330
 'run',237820770, 'male',52.2333655,6.8706615,27.6,131,1377728335
 'run',237820770, 'male',52.2333711,6.8711651,27.2,131,1377728346
 'run',237820770, 'male',52.2332434,6.8717396,27,132,1377728361
 'run',237820770, 'male',52.2330754,6.8721036,27,131,1377728373
 'run',237820770, 'male',52.2330007,6.8722024,27,128,1377728377
 'run',237820770, 'male',52.2328334,6.8725317,26.8,127,1377728387
 'run',237820770, 'male',52.2328075,6.8727538,26.8,127,1377728391
 'run',237820770, 'male',52.232709,6.8732204,27.6,127,1377728402
 'run',237820770, 'male',52.2325676,6.8733543,27.6,127,1377728409
 'run',237820770, 'male',52.2324545,6.8733841,27.6,128,1377728414
 'run',237820770, 'male',52.2321988,6.8734156,27.2,128,1377728424
 'run',237820770, 'male',52.2319652,6.8735635,26.6,126,1377728433
 'run',237820770, 'male',52.2317074,6.8738576,26.2,127,1377728445
 'run',237820770, 'male',52.2314836,6.8741307,25.8,127,1377728455
 'run',237820770, 'male',52.2312623,6.8744567,25.6,128,1377728466
 'run',237820770, 'male',52.2309983,6.8746554,25.8,129,1377728476
 'run',237820770, 'male',52.2306691,6.8748778,25.8,129,1377728491
 'run',237820770, 'male',52.2305842,6.8752464,26.4,128,1377728500
 'run',237820770, 'male',52.2305195,6.8754702,26.8,128,1377728505
 'run',237820770, 'male',52.2303358,6.8756557,27,129,1377728514
 'run',237820770, 'male',52.2302645,6.8758385,27.2,130,1377728520
 'run',237820770, 'male',52.2300401,6.8761409,27.8,129,1377728530
 'run',237820770, 'male',52.2299292,6.8762399,27.8,130,1377728534
 'run',237820770, 'male',52.2297901,6.8764823,28,129,1377728542
 'run',237820770, 'male',52.2296781,6.8766016,28.2,129,1377728547
 'run',237820770, 'male',52.2295262,6.8768812,28.4,129,1377728557
 'run',237820770, 'male',52.2294168,6.877085,28.8,129,1377728564
 'run',237820770, 'male',52.2292873,6.8772929,29.4,129,1377728571
 'run',237820770, 'male',52.2293304,6.8775314,29.4,129,1377728577
 'run',237820770, 'male',52.2293949,6.8779109,29.4,128,1377728586
 'run',237820770, 'male',52.2295978,6.8783999,28.8,128,1377728600
 'run',237820770, 'male',52.2296495,6.8784776,28.6,125,1377728605
 'run',237820770, 'male',52.2296754,6.8785126,28.6,120,1377728610
 'run',237820770, 'male',52.2296781,6.878507,28.4,115,1377728614
 'run',237820770, 'male',52.2296709,6.8785447,28.2,109,1377728621
 'run',237820770, 'male',52.2295944,6.8786502,28.2,109,1377728627
 'run',237820770, 'male',52.2294786,6.8787181,28.2,113,1377728632
 'run',237820770, 'male',52.2293388,6.8785627,28,115,1377728640
 'run',237820770, 'male',52.2292245,6.8787826,27.8,120,1377728647
 'run',237820770, 'male',52.2291145,6.8788204,27.8,123,1377728652
 'run',237820770, 'male',52.2290131,6.879116,27.8,124,1377728659
 'run',237820770, 'male',52.2288835,6.879177,27.6,123,1377728664
 'run',237820770, 'male',52.2286716,6.8789558,27.6,125,1377728673
 'run',237820770, 'male',52.2285874,6.8789997,27.6,127,1377728677
 'run',237820770, 'male',52.228366,6.8795449,28.4,130,1377728689
 'run',237820770, 'male',52.2282966,6.8799525,28.6,130,1377728699
 'run',237820770, 'male',52.2281163,6.8802155,29.2,130,1377728707
 'run',237820770, 'male',52.2280657,6.8805576,29.8,133,1377728715
 'run',237820770, 'male',52.2279844,6.8809767,30.6,133,1377728725
 'run',237820770, 'male',52.2278082,6.8813702,31,133,1377728736
 'run',237820770, 'male',52.22756,6.8817344,30.8,132,1377728747
 'run',237820770, 'male',52.2272893,6.8821409,30.4,129,1377728760
 'run',237820770, 'male',52.2272781,6.8821825,30.2,124,1377728764
 'run',237820770, 'male',52.2272507,6.8822758,30.2,119,1377728770
 'run',237820770, 'male',52.2272839,6.8823686,30.2,112,1377728776
 'run',237820770, 'male',52.2273326,6.8824401,30,107,1377728782
 'run',237820770, 'male',52.2273653,6.8824699,30,103,1377728785
 'run',237820770, 'male',52.2274066,6.8825333,30,97,1377728791
 'run',237820770, 'male',52.227466,6.8826936,29.6,91,1377728803
 'run',237820770, 'male',52.2275002,6.882764,29.4,93,1377728809
 'run',237820770, 'male',52.2276045,6.8829564,29.2,90,1377728825
 'run',237820770, 'male',52.2276096,6.8830018,29.2,91,1377728830
 'run',237820770, 'male',52.2276086,6.8830338,29,89,1377728867
 'run',237820770, 'male',52.2276206,6.8830315,29,89,1377728899
 'run',237820770, 'male',52.2276141,6.8830297,29,85,1377728906
 'run',237820770, 'male',52.2275685,6.8829692,28.8,81,1377728926
 'run',237820770, 'male',52.2275216,6.8828832,28.8,87,1377728933
 'run',237820770, 'male',52.2274946,6.8828234,28.8,81,1377728938
 'run',237820770, 'male',52.2274648,6.8827358,28.8,83,1377728944
 'run',237820770, 'male',52.2274165,6.8826215,28.6,89,1377728951
 'run',237820770, 'male',52.2273976,6.8825768,28.6,93,1377728954
 'run',237820770, 'male',52.2273516,6.882506,28.6,90,1377728960
 'run',237820770, 'male',52.2272276,6.8823683,28.6,89,1377728973
 'run',237820770, 'male',52.227141,6.8822517,28.6,90,1377728982
 'run',237820770, 'male',52.2270576,6.8821791,28.4,89,1377728989
 'run',237820770, 'male',52.2269802,6.8820717,28.2,89,1377728996
 'run',237820770, 'male',52.2268569,6.8819334,27.6,91,1377729009
 'run',237820770, 'male',52.2267375,6.8818546,27.2,92,1377729018
 'run',237820770, 'male',52.2266629,6.8817988,26.8,92,1377729024
 'run',237820770, 'male',52.2264718,6.8816539,26.4,90,1377729039
 'run',237820770, 'male',52.2263491,6.8815517,26.6,90,1377729049
 'run',237820770, 'male',52.2262924,6.8815064,26.8,89,1377729054
 'run',237820770, 'male',52.2261673,6.8814399,27,93,1377729065
 'run',237820770, 'male',52.2261127,6.8814559,27,90,1377729070
 'run',237820770, 'male',52.2260504,6.881601,26.6,88,1377729079
 'run',237820770, 'male',52.2259986,6.88175,26.6,89,1377729087
 'run',237820770, 'male',52.2259291,6.8818612,26.2,90,1377729095
 'run',237820770, 'male',52.2258525,6.8820409,25.8,90,1377729106
 'run',237820770, 'male',52.2257981,6.8821929,25.2,86,1377729114
 'run',237820770, 'male',52.2257235,6.8823402,24.6,86,1377729122
 'run',237820770, 'male',52.2256726,6.8824966,24.2,88,1377729130
 'run',237820770, 'male',52.2255766,6.8826884,24.2,93,1377729137
 'run',237820770, 'male',52.2255491,6.8827497,24.2,98,1377729140
 'run',237820770, 'male',52.2254483,6.8830079,24.6,105,1377729148
 'run',237820770, 'male',52.2253812,6.8831883,24.8,109,1377729153
 'run',237820770, 'male',52.2252981,6.8833824,24.8,112,1377729159
 'run',237820770, 'male',52.2252106,6.8835708,25.6,115,1377729165
 'run',237820770, 'male',52.2250963,6.8838901,26.6,118,1377729175
 'run',237820770, 'male',52.2249463,6.8842333,27.2,117,1377729185
 'run',237820770, 'male',52.2248078,6.8846324,28.2,121,1377729197
 'run',237820770, 'male',52.2246242,6.8851232,29.4,120,1377729212
 'run',237820770, 'male',52.2244658,6.8854522,30,121,1377729222
 'run',237820770, 'male',52.2243739,6.8857213,30.6,123,1377729230
 'run',237820770, 'male',52.2242679,6.8857754,31,120,1377729236
 'run',237820770, 'male',52.2242032,6.8857122,31.4,114,1377729243
 'run',237820770, 'male',52.2240303,6.8858447,32.2,109,1377729257
 'run',235660427, 'male',52.2114127,6.9147011,58.2,69,1377350844
 'run',235660427, 'male',52.2110994,6.9145939,57.6,79,1377350850
 'run',235660427, 'male',52.2108635,6.9146377,57.6,91,1377350855
 'run',235660427, 'male',52.2107092,6.9148205,57.6,102,1377350861
 'run',235660427, 'male',52.2105939,6.9150855,57.8,116,1377350869
 'run',235660427, 'male',52.2103157,6.9156387,57.4,122,1377350886
 'run',235660427, 'male',52.209973,6.9159326,56.4,122,1377350900
 'run',235660427, 'male',52.2095598,6.9164126,54.8,124,1377350919
 'run',235660427, 'male',52.2088904,6.9166519,53.6,129,1377350944
 'run',235660427, 'male',52.2082092,6.9168197,54,128,1377350970
 'run',235660427, 'male',52.2076011,6.9166823,53.4,128,1377350994
 'run',235660427, 'male',52.2075239,6.9157187,52.8,126,1377351016
 'run',235660427, 'male',52.2073634,6.9145063,53,128,1377351044
 'run',235660427, 'male',52.2071597,6.9133183,52.4,128,1377351074
 'run',235660427, 'male',52.206988,6.9131058,52,129,1377351086
 'run',235660427, 'male',52.2066595,6.912301,51.2,130,1377351114
 'run',235660427, 'male',52.2065553,6.9118317,51,132,1377351127
 'run',235660427, 'male',52.2064717,6.9107445,49.8,131,1377351151
 'run',235660427, 'male',52.2061961,6.9101665,49,132,1377351170
 'run',235660427, 'male',52.2061315,6.9098143,48.6,134,1377351178
 'run',235660427, 'male',52.2057051,6.9090585,47.6,136,1377351205
 'run',235660427, 'male',52.204981,6.9089499,47.6,139,1377351229
 'run',235660427, 'male',52.204406,6.9081403,48,139,1377351258
 'run',235660427, 'male',52.2040752,6.9074385,47.6,132,1377351277
 'run',235660427, 'male',52.2036443,6.9062116,46.8,133,1377351307
 'run',235660427, 'male',52.2031682,6.9050775,45.8,136,1377351336
 'run',235660427, 'male',52.2027085,6.9040754,45.8,135,1377351363
 'run',235660427, 'male',52.2024867,6.9035636,45,131,1377351381
 'run',235660427, 'male',52.2019046,6.9028102,44.2,134,1377351407
 'run',235660427, 'male',52.2017176,6.9017022,43.6,138,1377351431
 'run',235660427, 'male',52.201629,6.9001685,42.6,137,1377351464
 'run',235660427, 'male',52.2015539,6.8993983,42,137,1377351482
 'run',235660427, 'male',52.2015998,6.8982221,40.8,136,1377351508
 'run',235660427, 'male',52.2015948,6.8970459,40,132,1377351535
 'run',235660427, 'male',52.2016156,6.8957883,39.6,134,1377351563
 'run',235660427, 'male',52.2015667,6.8943622,39.2,132,1377351594
 'run',235660427, 'male',52.2010204,6.8942404,39,135,1377351612
 'run',235660427, 'male',52.2009707,6.8935613,39.4,136,1377351627
 'run',235660427, 'male',52.2011568,6.8923708,40,140,1377351654
 'run',235660427, 'male',52.2014405,6.8914455,39.4,133,1377351677
 'run',235660427, 'male',52.2014544,6.8903005,37.8,134,1377351703
 'run',235660427, 'male',52.2019159,6.8897838,37,135,1377351724
 'run',235660427, 'male',52.202506,6.8901042,36.4,134,1377351746
 'run',235660427, 'male',52.202779,6.8894123,35.6,134,1377351767
 'run',235660427, 'male',52.2029535,6.8883052,36,136,1377351790
 'run',235660427, 'male',52.2032817,6.8872733,36,136,1377351815
 'run',235660427, 'male',52.2030016,6.8866225,35.6,139,1377351835
 'run',235660427, 'male',52.2024515,6.8866999,36.4,135,1377351856
 'run',235660427, 'male',52.2018621,6.8869652,36.4,139,1377351876
 'run',235660427, 'male',52.2013461,6.8863514,36,137,1377351901
 'run',235660427, 'male',52.2010848,6.8850385,34.6,136,1377351930
 'run',235660427, 'male',52.201257,6.8843492,33.4,134,1377351948
 'run',235660427, 'male',52.2018445,6.8841596,32.4,137,1377351972
 'run',235660427, 'male',52.2019309,6.8829398,33.8,136,1377351998
 'run',235660427, 'male',52.2019636,6.8813316,36.8,137,1377352031
 'run',235660427, 'male',52.2020558,6.8800822,37.2,137,1377352057
 'run',235660427, 'male',52.2020874,6.8789161,36.4,138,1377352081
 'run',235660427, 'male',52.2016031,6.8786729,35.8,137,1377352102
 'run',235660427, 'male',52.2017349,6.8779115,35.6,138,1377352118
 'run',235660427, 'male',52.201858,6.8766739,34.8,139,1377352147
 'run',235660427, 'male',52.2018439,6.8754437,35,139,1377352173
 'run',235660427, 'male',52.2020573,6.8742278,34.4,136,1377352199
 'run',235660427, 'male',52.2016673,6.8737747,34,137,1377352218
 'run',235660427, 'male',52.2011254,6.8732435,33.2,132,1377352239
 'run',235660427, 'male',52.2004915,6.8726232,32.2,142,1377352266
 'run',235660427, 'male',52.1999534,6.872109,33.4,145,1377352287
 'run',235660427, 'male',52.1996451,6.8716811,33.8,142,1377352300
 'run',235660427, 'male',52.1993289,6.8710073,33.8,141,1377352321
 'run',235660427, 'male',52.1987397,6.8709195,33.6,141,1377352340
 'run',235660427, 'male',52.1978149,6.8706494,34.2,140,1377352374
 'run',235660427, 'male',52.1971953,6.8703643,33.4,142,1377352395
 'run',235660427, 'male',52.1967841,6.870157,33.2,139,1377352410
 'run',235660427, 'male',52.1960691,6.8699118,32.4,136,1377352435
 'run',235660427, 'male',52.1952173,6.8700061,35,136,1377352465
 'run',235660427, 'male',52.1943298,6.8697562,39.6,141,1377352496
 'run',235660427, 'male',52.1938841,6.8687821,39.6,142,1377352521
 'run',235660427, 'male',52.1935266,6.8679959,40.2,140,1377352544
 'run',235660427, 'male',52.1935564,6.8679948,39.2,89,1377353058
 'run',235660427, 'male',52.1933997,6.8677906,38.8,100,1377353067
 'run',235660427, 'male',52.1931046,6.8674267,38.2,119,1377353081
 'run',235660427, 'male',52.1925212,6.8669334,37.2,125,1377353106
 'run',235660427, 'male',52.1919,6.8664625,37.2,130,1377353132
 'run',235660427, 'male',52.1915341,6.8664618,37,131,1377353146
 'run',235660427, 'male',52.1909652,6.8659072,37,131,1377353170
 'run',235660427, 'male',52.1903363,6.8650872,36,129,1377353200
 'run',235660427, 'male',52.1896337,6.864977,34.8,130,1377353225
 'run',235660427, 'male',52.1889479,6.8650196,34.2,129,1377353251
 'run',235660427, 'male',52.1883573,6.864911,34.2,131,1377353277
 'run',235660427, 'male',52.1884103,6.8639599,33.8,132,1377353297
 'run',235660427, 'male',52.1887457,6.8626428,34.6,131,1377353329
 'run',235660427, 'male',52.1890423,6.8616212,34.2,130,1377353354
 'run',235660427, 'male',52.1891809,6.8607569,33.8,130,1377353376
 'run',235660427, 'male',52.1888023,6.8606893,33.2,132,1377353389
 'run',235660427, 'male',52.1883244,6.8605184,34.6,133,1377353408
 'run',235660427, 'male',52.1877277,6.8601744,35.2,133,1377353431
 'run',235660427, 'male',52.1870285,6.8597517,33.8,132,1377353458
 'run',235660427, 'male',52.1863625,6.8592979,32.8,131,1377353484
 'run',235660427, 'male',52.1857206,6.8588665,32.2,131,1377353511
 'run',235660427, 'male',52.1850245,6.859124,31.6,135,1377353541
 'run',235660427, 'male',52.1843829,6.8599535,31.2,134,1377353572
 'run',235660427, 'male',52.1838187,6.8606665,31.2,132,1377353599
 'run',235660427, 'male',52.183414,6.8614772,30.6,130,1377353623
 'run',235660427, 'male',52.1831713,6.8626992,29.6,132,1377353652
 'run',235660427, 'male',52.1832714,6.8638486,29.6,133,1377353681
 'run',235660427, 'male',52.1836245,6.8647655,32.4,132,1377353705
 'run',235660427, 'male',52.1838382,6.8653285,33.2,132,1377353721
 'run',235660427, 'male',52.1841528,6.8662765,32.2,133,1377353745
 'run',235660427, 'male',52.1845685,6.8672805,31.8,132,1377353772
 'run',235660427, 'male',52.1849891,6.8683076,34,135,1377353801
 'run',235660427, 'male',52.1855829,6.8688231,35.6,135,1377353825
 'run',235660427, 'male',52.1859736,6.8695888,36.4,139,1377353847
 'run',235660427, 'male',52.1863877,6.870652,35.2,136,1377353875
 'run',235660427, 'male',52.186817,6.8716407,36.4,141,1377353902
 'run',235660427, 'male',52.1868444,6.8721803,36.2,132,1377353923
 'run',235660427, 'male',52.1864155,6.8724675,31.8,129,1377353945
 'run',235660427, 'male',52.1857595,6.8731569,29.6,131,1377353969
 'run',235660427, 'male',52.185251,6.8738462,30.2,131,1377353991
 'run',235660427, 'male',52.1848276,6.8746149,31.4,134,1377354014
 'run',235660427, 'male',52.1846465,6.8757951,30.2,134,1377354044
 'run',235660427, 'male',52.1844588,6.8762306,29.6,134,1377354055
 'run',235660427, 'male',52.1841958,6.8772048,30.4,134,1377354077
 'run',235660427, 'male',52.1839011,6.8784098,32.4,132,1377354105
 'run',235660427, 'male',52.1836806,6.8794417,33,131,1377354131
 'run',235660427, 'male',52.1834978,6.8805101,34.2,134,1377354155
 'run',235660427, 'male',52.1835559,6.8815212,35.2,133,1377354178
 'run',235660427, 'male',52.1836877,6.8825401,34.8,135,1377354201
 'run',235660427, 'male',52.1841503,6.8835466,34.8,134,1377354228
